seq_id,seq_type,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100,R_101,R_102,R_103,R_104,R_105,R_106,R_107,R_108,R_109,R_110,R_111,R_112,R_113,R_114,R_115,R_116,R_117,R_118,R_119,R_120,R_121,R_122,R_123,R_124,R_125,R_126,R_127,R_128,R_129,R_130,R_131,R_132,R_133,R_134,R_135,R_136,R_137,R_138,R_139,R_140,R_141,R_142,R_143,R_144,R_145,R_146,R_147,R_148,R_149,R_150,R_151,R_152,R_153,R_154,R_155,R_156,R_157,R_158,R_159,R_160,R_161,R_162,R_163,R_164,R_165,R_166,R_167,R_168,R_169,R_170,R_171,R_172,R_173,R_174,R_175,R_176,R_177,R_178,R_179,R_180,R_181
pair_0940_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0506,-0.0,-0.0002,,,,-0.001,,,0.1449,0.3575,,,-0.0039,,,,,,,,,,,,,,,,,-0.0127,,-0.0141,,,,,,,,,,,,,,,,,,,,,,,,,-0.5347,-0.0755,0.2656,,,,,,,,,,,,0.2264,,0.7897,0.4316,0.0,,,,,,,,,,,,,,,,,0.5987,-0.0535,-0.0019,,,,,,,,,,,,,,,,,0.0,,,0.0503,0.315,,,,-0.0014,,,,,,,,,,,,,
pair_0974_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.7488,-0.1502,-0.4287,-0.1029,,,0.3148,,,-0.348,0.0781,,0.0004,0.0014,,,,,,,,,,,,,,,,,-0.0025,,-0.0055,,,,,,,,,,,,,0.0072,,-0.0827,,,-0.0,,,,,,,-0.3379,-0.0019,0.3225,,,,,,,,,,,,0.0006,,0.2546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,
pair_0977_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.0014,0.4828,,,0.2291,,,0.6,0.2316,,,0.1269,,,,,,,,,,,,,,,,,0.0,,0.225,,0.0004,,,,,,,,,0.0002,,0.2341,,-0.0,,,,,,,,,,-0.0002,,0.1139,0.0047,0.01,,,,,,,,,,0.0056,0.0066,0.8612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0141,0.3235,,,,,,,,,,,,,,,,,
pair_1011_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6201,,,,,,,,,,,,,,,,,,,,,,,,,0.0634,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0207,,,,,,,,,,,,,,,,,,,,,,,-0.0133,,,0.1635,,-0.178,,,,,,,,,,,,,,,,,,,0.3206,,0.9084,,-0.0032,,,,,,,,,,,,,,,0.6043,,,,0.4471,,,0.1702,-0.0006,,,,,,,,,,,,,
pair_1023_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0244,-0.2377,-0.0056,-0.2662,-0.2426,,,0.0137,,,0.0059,0.3214,,,0.0,,,,,,,,,,,-0.0,,,,,,0.6312,,,,,,,,,,,,,,,,,-0.0306,,,,,,,,,,-0.165,-0.0425,0.0463,,,,,,,,,,,,,,0.708,-0.0002,-0.0375,,,,,,,,,,,,,,,,,-0.0949,,,,,,,,,,,,,,,,,,,,,,,0.6602,,,-0.0192,-0.0014,,,-0.0077,,,,,,,,,,
pair_1102_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1056,-0.379,-0.0004,-0.6054,-0.3451,-0.0156,-0.0113,-0.1308,,,-0.3652,0.1392,,-0.003,,,,-0.0002,,,,,,,,,,,,,,0.0183,,0.0188,,,,,,,,,,,,,0.0013,,-0.001,,,,,,,,,,-0.1056,-0.0127,-0.0862,,,,,,,,,,,,,,0.1684,-0.0006,-0.0862,,,,,,,,,,,,,,,,,-0.344,,,,,,,,,,,,,,,,,,,,,,-0.0306,0.1495,,,-0.0066,-0.0,,,-0.0113,,,,,,,,,,
pair_1313_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0056,-0.0325,-0.0014,-0.0919,-0.09,,,-0.0156,,,0.1371,0.0705,,0.0004,,,,,,,,,,,,-0.0,,,,,,-0.2256,,,,,,,,,,,,,,,,,-0.0006,,,,,,,,,,-0.1445,-0.0479,-0.0594,,,,,,,,,,,,,,0.0061,-0.0207,0.6133,,,,,,,,,,,,,,,,,0.771,,,,,,,,,,,,,,,,,,,,,,0.0535,0.6152,,,0.2105,-0.001,,,0.0,,,,,,,,,,
pair_1397_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019,,,,,,,,,-0.0993,0.4911,0.1354,-0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0039,-0.0002,,,,,,,,,,,,,,,0.268,-0.0032,-0.0314,,,,,,,,,,,,,,,-0.0004,,0.6133,-0.0019,,,,,,,,,,,,,,,,,,,,,0.2156,0.8958,,-0.0,0.5618,-0.0387,,,-0.0141,,,,,,,,,,
pair_1654_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127,,,,,,,,,0.6703,0.0066,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,-0.0019,0.0031,,,0.0066,,-0.0,,,,,,,,,,,,,,,,-0.0138,,,,,0.0,-0.0019,-0.0496,-0.0019,-0.0006,-0.0262,,0.9506,,0.9264,,,,,,,,,,,,,,,,,0.9144,,,,-0.0,,,,,,,,,,,,,,,,,,,0.4307,,,0.0141,,,,0.0,,,,,,,,,,
pair_1656_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.873,,-0.1314,-0.0479,,,-0.4307,,,-0.1263,0.0809,,,,,,,,,,,,,,,,,,,,-0.8556,,,,,,,,,,,,,,,-0.5625,,,,,,,,,,,,-0.3985,-0.0506,-0.186,,,,,,,,,,,,,,0.0123,-0.0156,-0.3532,,,,,,,,,,,,,,,-0.0225,,-0.5752,,,,,,,,,,,,,,,,,,,,,,0.1182,0.4102,,,0.39,-0.1806,,,-0.2438,,,,,,,,,,
pair_1658_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1065,,-0.0756,-0.3451,,,-0.1395,,,-0.2163,0.0395,,0.0173,0.0193,,,,,,,,,,,,,,,,,-0.3064,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.0306,-0.0056,-0.0244,,,,,,,,,,,,0.0,,0.1862,-0.0,-0.1321,,,,,,,,,,,,,,,,,-0.432,,,,,,,,,,,,,,,,,,,0.0,,,0.067,0.505,,,0.0492,-0.0189,,,-0.018,,,,,,,,,,
pair_1671_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0641,,-0.0025,,,,-0.0388,,,-0.0345,-0.0386,-0.0657,-0.0,,,,,,,,,,,,,,,,,,-0.1914,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0014,,-0.0609,,,,,,,,,,,,,,0.3434,-0.0,-0.1825,,,,,,,,,,,,,,,,,0.2453,,,,,,,,,,,,,,,,,,,,,,-0.002,0.3347,,-0.0,0.2328,0.1014,,,-0.0022,,,,,,,,,,
pair_1679_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0159,,,0.0,,,,,,0.2895,0.1945,-0.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,0.5663,,-0.1709,,,,,,,,,,,,,,,-0.0506,,0.6875,,,,,,,,,,,,,,,,,,,,,-0.0004,0.1835,0.4389,,-0.0004,0.4423,0.6211,,-0.0452,0.2377,,,,,,,,,,
pair_1709_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0244,0.0625,,,0.5671,,,0.9506,0.2658,,0.0172,0.0001,,,-0.0,,,,,,,,,,,,,,0.9025,,-0.0002,,,,,,,,,,,,,0.0006,,,,,,,,,,,,,,0.0375,,,,,,,,,,,,,,0.8907,,,,,,,,,,,,,,,,,,,0.0006,,,,,,,,,,,,,,,,,,,,,,0.0004,0.2822,,,0.0066,,,,,,,,,,,,,,
pair_1710_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5664,-0.0,-0.0127,-0.0004,,,-0.0352,,,0.0356,0.0017,-0.0506,-0.0127,,,,,,,,,,,,,,,,,,-0.7547,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6602,-0.2377,-0.2496,,,,,,,,,,,,,,0.4388,-0.0004,-0.3127,,,,,,,,,,,,,,,-0.0,,0.7059,,,,,,,,,,,,,,,,,,,,,,0.1689,0.7988,,-0.0,0.2895,,,,-0.0,,,,,,,,,,
pair_1737_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032,-0.3025,,-0.0113,-0.0,,-0.0,-0.1763,,-0.0,0.2024,0.6712,,,0.2957,,,,,,,,,,,,,,,,,-0.0112,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,-0.0425,,-0.1816,,,,,,,,,,,,,,0.1996,-0.0,-0.0938,,,,,,,,,,,,,,,,,0.4062,,,,,,,,,,,,,,,,,,,,,,,,,,0.5625,,,,,,,,,,,,,,
pair_1758_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,-0.0756,,-0.0564,-0.0285,,,-0.1066,,,-0.2931,0.162,0.0,,-0.0038,,,,,,,,,,,,,,,,,-0.1206,,-0.0808,,,,,,,,,,,,,-0.787,,,,,,,,,,,,-0.0002,,,,-0.0002,,,,,,,,,,-0.01,,0.0061,,-0.1911,,,,,,,,,,,,,,,,,0.1889,,-0.0479,,,,,,,,,,,,,,,,,,,,0.0425,0.2683,,,0.5759,-0.0025,,,-0.0039,,,,,,,,,,
pair_1784_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3998,,-0.0977,-0.0977,,,-0.0069,,,-0.1727,,,0.0,0.0,,,,,,,,,,,,,,,,,0.2637,,,,,,,,,,,,,,,0.0285,,,,,,,,,,,-0.0014,-0.0002,,0.3965,,,,,,,,,,,,0.0025,,0.1354,-0.001,-0.3637,,,,,,,,,,,,,,,,,0.185,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.3041,-0.0,,,-0.0,,,,,,,,,,
pair_1785_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0172,,-0.0004,-0.4894,,,-0.1125,,,-0.325,0.0352,-0.0,-0.0,0.1698,,,-0.1383,,-0.0127,,,,,,-0.01,,,,,,-0.0006,-0.0004,-0.0123,,,,,,,,,,,,,-0.0755,,-0.0047,,,,,,,,,,-0.0032,-0.0004,-0.0564,,0.0014,,,,,,,,,,0.0193,,0.0925,-0.0002,-0.0014,,,,,,,,,,,,,,,,,-0.1303,,,,,,,,,,,,,,,,,,,-0.0002,,,-0.0039,-0.0328,,,-0.0062,,,,,,,,,,,,,,
pair_1792_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,,,,,,,,,,,,,,-0.0479,-0.4472,-0.0025,-0.4911,-0.2953,-0.0056,-0.0113,0.0675,,,-0.2839,0.13,-0.0001,0.0006,-0.0025,,,,,,,,,,,,,,,,,-0.1475,,-0.0564,,,,,,,,,,-0.0,,,-0.04,,-0.0014,,,,,,,,,,-0.1314,-0.0014,-0.498,,,,,,,,,,,,0.0032,,0.3362,-0.001,-0.327,,,,,,,,,,,,,,,,,-0.2576,,,,,,,,,,,,,,,,,,,,,,-0.0005,0.2297,-0.0006,0.0,-0.6394,-0.2082,,-0.0,-0.3305,,,,,,,,,,
pair_1835_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,-0.0,,,,,,-0.0056,,,-0.4769,0.3772,0.65,0.3306,0.1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3633,,,,,,,,,,,,,,0.582,,-0.0264,,,,,,,,,,,,,,,,,0.0969,,,,,,,,,,,,,,,,,,,,,,0.0827,0.4852,,,0.8209,0.2583,,,,,,,,,,,,,
pair_1847_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8156,-0.4144,-0.2563,0.0057,,,,,,0.0475,,,,,,,,,,,,,,,-0.3059,,,,,,,,,,,,,,,,,,,,,0.3235,,0.2712,,,,,,,,,,0.1234,0.4727,0.8383,0.0,-0.0004,,,,,,,,,,-0.0,-0.0002,0.457,,-0.0288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pair_1914_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0066,-0.3751,,-0.0689,-0.0025,-0.0,,-0.0845,,,0.1076,0.003,,,,,,,,,,,,,,,,,,,,-0.6703,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0189,-0.0004,-0.3789,,,,,,,,,,,,,,0.0772,-0.0047,-0.4927,,,,,,,,,,,,,,,-0.0004,,-0.3906,,,,,,,,,,,,,,,,,,,,,,0.136,0.7384,,,0.3829,-0.0025,,,-0.0739,,,,,,,,,,
pair_1922_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1406,-0.6885,-0.0006,-0.2355,0.1937,,-0.0,0.4887,,,0.1554,0.6104,,0.0113,0.0056,,,,,,,,,,,-0.0002,,,,,,0.9025,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-0.1225,,0.4359,,,,,,,,,,,,,,,,-0.09,,,,,,,,,,,,,,,,,-0.1269,,,,,,,,,,,,,,,,,,,,,,,-0.0025,,,0.0035,-0.0019,,,,,,,,,,,,,
pair_1938_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,-0.0564,-0.0077,-0.0241,-0.3093,,-0.0006,0.2213,,-0.0,0.4394,0.0005,,,,,,,,,,,,,,,,,,,,0.7992,,-0.0056,,,,,,,,,,,,,-0.0014,,-0.1406,,,,,,,,,,-0.3525,-0.09,-0.0576,,,,,,,,,,,,,,0.6634,,-0.0032,,,,,,,,,,,,,,,,,0.2426,-0.0025,-0.0025,,,,,,,,,,,,,,,,,,,,,-0.0006,,,,-0.0004,,,,,,,,,,,,,
pair_1961_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,-0.1139,,-0.0047,-0.0032,,,-0.118,,,-0.3486,0.0744,,0.0425,0.1488,,,,,,,,,,,,,,,,,-0.3386,,-0.0019,,,,,,,,,,,,,-0.0156,,,,,,,,,,,,-0.0,,-0.0113,,,,,,,,,,,,,,-0.218,,-0.0019,,,,,,,,,,,,,,,,,0.1921,,,,,,,,,,,,,,,,,,,,,,0.0479,0.1141,,,0.0506,-0.0189,,,-0.2627,,,,,,,,,,
pair_0008_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-0.0019,,,0.1805,,,-0.5766,0.4216,-0.1314,-0.1237,0.1112,,,,,,,,,,,,,,,,,-0.0598,,-0.1279,,,,,,,,,,,-0.0,,-0.5183,,,,,,,,,,,,,,,,-0.0056,,,,,,,,,,-0.0002,,-0.2957,,,,,,,,,,,,,,,,,,,-0.0535,,,,,,,,,,,,,,,,,,,,,,-0.0391,0.1191,,,-0.1454,,,,,,,,,,,,,,
pair_0393_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0077,0.1491,,0.4852,0.0047,,,,,,,,,,,,,,,,,,,0.0564,,0.001,,,,,,0.0,,,0.2755,,0.1474,,,,,,,,,,,,,,-0.3379,-0.0127,-0.1893,,,-0.0,,0.1687,,-0.1779,-0.0756,-0.1097,-0.3137,-0.0938,-0.4506,,-0.0,,,,,,,,,,,,,,,,,-0.2057,,,,,,,,,,,,,,,,,,,-0.0156,,,,0.1869,,,,,,,,,,,,,,,,,
pair_0482_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0977,,,,,,,,,-0.0547,0.6198,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.2025,-0.136,0.1695,,,,,,,,,,,,,,0.3453,-0.0884,-0.3725,,,,,,,,,,,,,,,,,0.2821,-0.0002,,,,,,,,,,,,,,,,,,,,,0.2822,0.3161,,,0.1604,-0.0756,,,-0.0375,,,,,,,,,,
pair_0482_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007,,0.5522,,,,,,,,,,,,,,,,,,,,,,0.437,-0.0,,,0.2844,0.2702,0.3398,-0.0002,-0.0512,-0.1344,-0.0047,-0.0025,,,,,,,,,,,,,,,,-0.0506,-0.0014,-0.0039,-0.287,-0.3279,-0.2534,-0.1053,-0.0156,,,-0.0009,,-0.0008,,,,,,,,,,,,,,,,,,,,,-0.0,,-0.0004,,-0.0002,-0.0011,,,-0.0096,,,,,-0.0002,,,-0.0045,-0.0004,,,-0.0,,,,,,,,,,,,,,,,,,
pair_1331_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,0.0785,0.423,0.0112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0651,,,,,,,,,,,,0.0141,,0.0014,,-0.2559,,,,,,,,,,,,,,,-0.0,,0.3812,,,,,,,,,,,,,,,,,,,0.0207,,,0.2197,0.64,,,0.5977,0.5802,,,-0.0465,,,,,,,,,,
pair_1931_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,,,-0.0074,,,-0.0773,0.0759,,,0.0171,,,,,,,,,,,,,,,,,0.2234,,0.7876,,0.0031,,,,,,-0.0,-0.0,-0.0002,0.2197,,0.4057,,,,,,,,,,,,,,-0.2438,,0.0506,,,,-0.0,,,,,,,,0.3352,,,,,,,,,,,,,,,,,,,-0.0025,,,,,,,,,,,,,,,,,,,,,,0.0127,0.3973,,,,,,,,,,,,,,,,,
pair_0065_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,-0.4554,-0.0056,-0.4641,-0.136,,,-0.2756,,,,0.1416,,,,,,,,,,,,,,,,,,,,-0.7547,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0756,,-0.1663,,,,,,,,,,,,-0.0004,,0.3428,,-0.0571,,,,,,,,,,,,,,,-0.0019,,-0.0014,,-0.0,,,,,,,,,,,,,,,,,,,,,0.0533,,,0.0006,0.1737,,,-0.0269,,,,,,,,,,
pair_0947_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,,,,,0.0264,0.4807,-0.0014,,,,,,,,,,,,,,,,,,,0.4928,,,,,,,,,,,,,,,0.4632,,,,,,,,,,,,-0.3829,-0.1454,-0.0977,,,,,,,,,,,,,,0.4452,-0.0621,0.0533,,,,,,,,,,,,,,,,,0.8963,,,,,,,,,,,,,,,,,,,,,,0.0142,0.8613,,,0.0063,,,,,,,,,,,,,,
pair_0948_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088,,0.0,0.0,,,0.0047,,,0.8789,0.0047,,0.0207,0.0039,,,,,,,,,,,,,,,,,0.8556,,0.0077,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9752,,,,,,,,,,,,,,,,,,,0.9629,,,,,,,,,,,,,,,,,,,,,,0.0039,0.09,,,0.3235,,,,,,,,,,,,,,
pair_1413_low_pkt,Low Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,,,,-0.1594,,0.3519,0.0096,,,,,,,,,,,,,,,,,0.1133,,0.6697,,0.0011,,,,,,,,-0.0,0.0016,,0.2688,,,,,,,,,,,,,,,-0.0032,0.3881,,,,,-0.0164,,-0.0088,-0.0285,-0.0329,-0.7072,,-0.3518,,,,,,,,,,,,,,,,,,,-0.8325,,,,,,,,,,,,,,,,,,,-0.0899,,,0.0019,-0.2034,,,,,,,,,,,,,,,,,
pair_0715_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0594,-0.0,-0.001,-0.0594,,,-0.0019,,,-0.2781,0.015,,,,,,,,,,,,,,,,,,,,-0.4555,,,,,,,,,,,,,,,-0.0657,,-0.0977,,-0.0002,,,,,,,,0.0494,0.3281,0.1111,,,,,,,,,,,,0.0305,,0.8612,0.3378,0.3851,,,,,,,,,,,,,,,,,0.4132,,,,,,,,,,,,,,,,,,,,,,,0.0047,,,-0.0032,-0.0019,,,,,,,,,,,,,
pair_1094_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,-0.0,-0.0352,-0.0,-0.01,-0.0071,,-0.0,-0.0529,,,-0.0437,-0.1875,,0.002,-0.023,,,,,,,,,,,,,,,,,-0.2569,,0.0246,,,,,,,,,,,0.0014,,0.039,,,,,,,,,,,,-0.001,,-0.0,-0.0002,0.0516,,,,,0.0,,0.0,,,0.1603,,0.0121,-0.0,-0.032,,,,,,,,,,,,,,,,,0.0399,-0.0,0.0014,,,,,,,,,,,,,,,,,0.0004,,,,0.0809,,,0.0073,-0.0019,,,,,,,,,,,,,
pair_1682_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,,,,,,-0.0506,,,-0.0434,0.2911,-0.0,0.034,0.0193,,,,,,,,,,,,,,,,,-0.4331,,-0.0139,,,,,,,,,,,,,-0.498,,,,,,,,,,,,-0.0002,,,,0.0,,,,,,,,,,,,-0.1375,-0.0,-0.0019,,,,,,,,,,,,,,,,,0.1266,,,,,,,,,,,,,,,,,,,,,,0.3047,0.3193,,,-0.0356,-0.0122,,,-0.0087,,,,,,,,,,
pair_1739_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,,,,,,,,,,,,,,,,,,-0.0207,,-0.0073,,,,-0.0,-0.3787,-0.2546,0.0285,-0.0172,0.008,,-0.0002,,,,,,,,,,,,,,,,0.0593,,-0.0,,-0.165,0.5086,0.2024,0.65,-0.0004,,0.9264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3366,-0.0141,,,-0.0006,,,,,,,,,,,,,,,,,,
pair_1941_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0026,-0.0002,,,,,,,,,,,,,,,,,,,,,,,-0.4472,,-0.1341,-0.3985,-0.155,,-0.0,-0.0002,,,,,,,,,,,,,,,,,,-0.0,,,,-0.0006,-0.1725,-0.3596,0.1416,,,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,-0.0,-0.0803,0.0267,,,0.2696,0.0077,,,,,,,,,,,,,,,,,
pair_0014_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.9625,,0.3452,0.0156,,,,,,,,,,,,,,,,,0.0518,,0.0564,,0.0264,,,,,,,-0.0,-0.0,0.5485,,0.9506,,,,,,,,,,,,,,,,0.0506,,,,,,,,,,,,0.6959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4813,0.155,,,,,,,,,,,,,,,,,
pair_0263_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,-0.0004,,,-0.0657,-0.5365,-0.1725,-0.0005,-0.1134,,,,,,,,,,,,,,,,,-0.0657,,-0.0285,,,,,,,,,,,,,-0.0032,,,,,,,,,,,,,,-0.0347,,-0.0141,,,,,,,,,,0.2637,,0.2682,,-0.186,,,,,,,,,,,,,,,,,0.1181,,,,,,,,,,,,,,,,,,-0.0002,0.0274,,,0.1821,0.5731,,-0.0,-0.2516,-0.0193,,,-0.0014,,,,,,,,,,
pair_0540_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1406,0.3391,-0.1944,0.5381,0.3352,,,0.2923,,,0.9629,0.0375,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,-0.0002,,,,,,,,,,-0.1139,-0.0004,-0.0002,,,,,,,,,,,,,,0.5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019,,,0.1914,,,,,,,,,,,,,,
pair_0997_fail_gate,Fail Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.1675,0.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0113,-0.0025,0.5673,,,,,,,,,,,,0.6199,,0.051,-0.25,-0.2019,,,,,,,,,,,,,,,,,0.0613,-0.7433,-0.2316,,,,,,,,,,,,,,,,,-0.0002,,,0.5958,0.2335,,,0.0264,,,,,,,,,,,,,,
